item_code;minimum_inventory;minimum_inventory_ceiling;inventory_basis_source;paired_historical_product;pre_t_order_count;daily_observation_count;lead_time_sample_size;percentile_position;percentile_rank;percentile_weight
12010010001;4,300000000000004;5;full_horizon_lead_time_percentile_n_plus_one;;9;18;18;17,1;17;0,10000000000000142
12010013001;2,9999999999999964;3;full_horizon_lead_time_percentile_n_plus_one;;13;17;17;16,2;16;0,1999999999999993
12010020001;10,0;10;full_horizon_lead_time_percentile_n_plus_one;;23;19;19;18,0;18;0,0
12010022001;19,200000000000017;20;full_horizon_lead_time_percentile_n_plus_one;;10;18;18;17,1;17;0,10000000000000142
12010023002;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;26;19;19;18,0;18;0,0
12010034001;11,0;11;full_horizon_lead_time_percentile_n_plus_one;;2;6;6;6,3;6;0,0
12010036001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;11;19;19;18,0;18;0,0
12010037001;29,400000000000013;30;full_horizon_lead_time_percentile_n_plus_one;;18;20;20;18,900000000000002;18;0,9000000000000021
12010040001;1,500000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;5;18;18;17,1;17;0,10000000000000142
12010041001;7,400000000000002;8;full_horizon_lead_time_percentile_n_plus_one;;28;21;21;19,8;19;0,8000000000000007
12010042001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;17;21;21;19,8;19;0,8000000000000007
12010049001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;8;21;21;19,8;19;0,8000000000000007
12010051001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;1;21;21;19,8;19;0,8000000000000007
12010052001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
12010053001;3,400000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;8;12;12;11,700000000000001;11;0,7000000000000011
12010054001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;4;21;21;19,8;19;0,8000000000000007
12010055001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;6;11;11;10,8;10;0,8000000000000007
12010058001;9,0;9;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12010059001;21,0;21;full_horizon_lead_time_percentile_n_plus_one;;14;14;14;13,5;13;0,5
12010060001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12010065001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;6;16;16;15,3;15;0,3000000000000007
12010067001;3,1999999999999993;4;full_horizon_lead_time_percentile_n_plus_one;;6;13;13;12,6;12;0,5999999999999996
12010068001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;13;19;19;18,0;18;0,0
12010071001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;7;8;8;8,1;8;0,0
12010074001;4,700000000000006;5;full_horizon_lead_time_percentile_n_plus_one;;8;20;20;18,900000000000002;18;0,9000000000000021
12010077001;4,5;5;full_horizon_lead_time_percentile_n_plus_one;;8;14;14;13,5;13;0,5
12010079001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;5;14;14;13,5;13;0,5
12010080001;25,199999999999996;26;full_horizon_lead_time_percentile_n_plus_one;;22;17;17;16,2;16;0,1999999999999993
12010084001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;11;14;14;13,5;13;0,5
12010106001;19,199999999999996;20;full_horizon_lead_time_percentile_n_plus_one;;6;13;13;12,6;12;0,5999999999999996
12010107001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12010110001;7,900000000000002;8;full_horizon_lead_time_percentile_n_plus_one;;50;20;20;18,900000000000002;18;0,9000000000000021
12010113001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;7;20;20;18,900000000000002;18;0,9000000000000021
12010118001;1,4000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;4;15;15;14,4;14;0,40000000000000036
12010119001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12010123001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;3;20;20;18,900000000000002;18;0,9000000000000021
12010124001;1,3999999999999986;2;full_horizon_lead_time_percentile_n_plus_one;;4;17;17;16,2;16;0,1999999999999993
12010137001;9,50000000000001;10;full_horizon_lead_time_percentile_n_plus_one;;42;20;20;18,900000000000002;18;0,9000000000000021
12010144001;6,599999999999998;7;full_horizon_lead_time_percentile_n_plus_one;;14;17;17;16,2;16;0,1999999999999993
12010145001;2,9000000000000004;3;full_horizon_lead_time_percentile_n_plus_one;;6;10;10;9,9;9;0,9000000000000004
12010147001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12010149001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;8;8;8,1;8;0,0
12010153001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
12010156001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12010161001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
12010163001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;7;19;19;18,0;18;0,0
12010171001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
12010172001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;9;9;9,0;9;0,0
12010173001;1,4000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;5;15;15;14,4;14;0,40000000000000036
12010175001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12010176001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;7;7;7,2;7;0,0
12010180001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12010192001;4,199999999999999;5;full_horizon_lead_time_percentile_n_plus_one;;15;13;13;12,6;12;0,5999999999999996
12010193001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;8;8;8,1;8;0,0
12010198001;3,8000000000000007;4;full_horizon_lead_time_percentile_n_plus_one;;14;21;21;19,8;19;0,8000000000000007
12010200001;2,8000000000000043;3;full_horizon_lead_time_percentile_n_plus_one;;1;16;16;15,3;15;0,3000000000000007
12010206001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12010214001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12010234001;6,800000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;34;21;21;19,8;19;0,8000000000000007
12010261001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12010263001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;20;20;18,900000000000002;18;0,9000000000000021
12011003001;10,200000000000003;11;full_horizon_lead_time_percentile_n_plus_one;;8;18;18;17,1;17;0,10000000000000142
12011005001;5,5;6;full_horizon_lead_time_percentile_n_plus_one;;7;14;14;13,5;13;0,5
12011018001;2,5999999999999996;3;full_horizon_lead_time_percentile_n_plus_one;;8;13;13;12,6;12;0,5999999999999996
12011022001;2,6000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;12;21;21;19,8;19;0,8000000000000007
12011033001;27,599999999999987;28;full_horizon_lead_time_percentile_n_plus_one;;44;17;17;16,2;16;0,1999999999999993
12011034001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12011038001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011042001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;9;20;20;18,900000000000002;18;0,9000000000000021
12011047001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011050001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;19;19;18,0;18;0,0
12011051001;3,400000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
12011056001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;10;21;21;19,8;19;0,8000000000000007
12011060001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;14;14;13,5;13;0,5
12011061001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011062001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;7;14;14;13,5;13;0,5
12011065001;3,4000000000000057;4;full_horizon_lead_time_percentile_n_plus_one;;17;18;18;17,1;17;0,10000000000000142
12011068001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;8;19;19;18,0;18;0,0
12011069001;2,6000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;9;11;11;10,8;10;0,8000000000000007
12011074001;2,5999999999999996;3;full_horizon_lead_time_percentile_n_plus_one;;3;13;13;12,6;12;0,5999999999999996
12011075001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;32;19;19;18,0;18;0,0
12011084001;3,7000000000000064;4;full_horizon_lead_time_percentile_n_plus_one;;8;20;20;18,900000000000002;18;0,9000000000000021
12011085001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;21;20;20;18,900000000000002;18;0,9000000000000021
12011088001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;16;16;15,3;15;0,3000000000000007
12011096001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;19;19;18,0;18;0,0
12011100001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;20;20;18,900000000000002;18;0,9000000000000021
12011101001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;2;2;2,7;2;0,0
12011102001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;8;11;11;10,8;10;0,8000000000000007
12011103001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;7;7;7,2;7;0,0
12011109001;3,200000000000003;4;full_horizon_lead_time_percentile_n_plus_one;;15;18;18;17,1;17;0,10000000000000142
12011111001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;15;15;14,4;14;0,40000000000000036
12011117001;7,400000000000002;8;full_horizon_lead_time_percentile_n_plus_one;;4;12;12;11,700000000000001;11;0,7000000000000011
12011118001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
12011120001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;15;15;14,4;14;0,40000000000000036
12011131001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011133001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;1;7;7;7,2;7;0,0
12011134001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011136001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;10;18;18;17,1;17;0,10000000000000142
12011139001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;8;8;8,1;8;0,0
12011142001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011144001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;7;11;11;10,8;10;0,8000000000000007
12011150001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;5;18;18;17,1;17;0,10000000000000142
12011152001;1,1000000000000014;2;full_horizon_lead_time_percentile_n_plus_one;;2;18;18;17,1;17;0,10000000000000142
12011153001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;13;13;12,6;12;0,5999999999999996
12011158002;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;6;12;12;11,700000000000001;11;0,7000000000000011
12011163001;4,800000000000004;5;full_horizon_lead_time_percentile_n_plus_one;;7;20;20;18,900000000000002;18;0,9000000000000021
12011168001;19,4;20;full_horizon_lead_time_percentile_n_plus_one;;32;17;17;16,2;16;0,1999999999999993
12011169001;6,800000000000004;7;full_horizon_lead_time_percentile_n_plus_one;;9;12;12;11,700000000000001;11;0,7000000000000011
12011171001;3,400000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;3;12;12;11,700000000000001;11;0,7000000000000011
12011172001;2,4000000000000057;3;full_horizon_lead_time_percentile_n_plus_one;;6;18;18;17,1;17;0,10000000000000142
12011173001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011174001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;19;19;18,0;18;0,0
12011177001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;2;2;2,7;2;0,0
12011178001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;11;11;10,8;10;0,8000000000000007
12011179001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;3;17;17;16,2;16;0,1999999999999993
12011182001;3,8000000000000043;4;full_horizon_lead_time_percentile_n_plus_one;;2;12;12;11,700000000000001;11;0,7000000000000011
12011184001;5,500000000000005;6;full_horizon_lead_time_percentile_n_plus_one;;6;12;12;11,700000000000001;11;0,7000000000000011
12011186001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;5;5;5,4;5;0,0
12011189001;5,900000000000002;6;full_horizon_lead_time_percentile_n_plus_one;;11;20;20;18,900000000000002;18;0,9000000000000021
12011196001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;9;9;9,0;9;0,0
12011199001;2,900000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;17;20;20;18,900000000000002;18;0,9000000000000021
12011204001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011210001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;8;20;20;18,900000000000002;18;0,9000000000000021
12011213001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;12;12;11,700000000000001;11;0,7000000000000011
12011215001;7,200000000000003;8;full_horizon_lead_time_percentile_n_plus_one;;8;11;11;10,8;10;0,8000000000000007
12011216001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;5;5;5,4;5;0,0
12011220001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;3;3;3,6;3;0,0
12011221001;3,100000000000003;4;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
12011226001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
12011230001;1,1000000000000014;2;full_horizon_lead_time_percentile_n_plus_one;;8;18;18;17,1;17;0,10000000000000142
12011231001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;8;8;8,1;8;0,0
12011235001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;20;20;18,900000000000002;18;0,9000000000000021
12011237001;6,6000000000000085;7;full_horizon_lead_time_percentile_n_plus_one;;16;20;20;18,900000000000002;18;0,9000000000000021
12011243001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;7;7;7,2;7;0,0
12011244001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;9;21;21;19,8;19;0,8000000000000007
12011247001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;2;11;11;10,8;10;0,8000000000000007
12011251001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;18;18;17,1;17;0,10000000000000142
12011252001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;12;19;19;18,0;18;0,0
12011254001;5,800000000000001;6;full_horizon_lead_time_percentile_n_plus_one;;17;21;21;19,8;19;0,8000000000000007
12011255001;3,6000000000000014;4;full_horizon_lead_time_percentile_n_plus_one;;11;21;21;19,8;19;0,8000000000000007
12011257001;6,400000000000002;7;full_horizon_lead_time_percentile_n_plus_one;;6;12;12;11,700000000000001;11;0,7000000000000011
12011262001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;5;8;8;8,1;8;0,0
12011263001;3,6000000000000014;4;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
12011264001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;8;8;8,1;8;0,0
12011265001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;5;5;5,4;5;0,0
12011267001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
12011268001;2,200000000000003;3;full_horizon_lead_time_percentile_n_plus_one;;13;18;18;17,1;17;0,10000000000000142
12011275001;2,3000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;4;16;16;15,3;15;0,3000000000000007
12011276001;1,9000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;3;10;10;9,9;9;0,9000000000000004
12011277001;9,600000000000001;10;full_horizon_lead_time_percentile_n_plus_one;;30;21;21;19,8;19;0,8000000000000007
12011291001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;5;15;15;14,4;14;0,40000000000000036
12011299001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;12;21;21;19,8;19;0,8000000000000007
12011304001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;5;19;19;18,0;18;0,0
12011308001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
12011310001;2,5999999999999996;3;full_horizon_lead_time_percentile_n_plus_one;;4;13;13;12,6;12;0,5999999999999996
12011322001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12011329001;10,0;10;full_horizon_lead_time_percentile_n_plus_one;;3;4;4;4,5;4;0,0
12011333001;2,6000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;10;16;16;15,3;15;0,3000000000000007
12011334001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;10;21;21;19,8;19;0,8000000000000007
12011337001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;5;5;5,4;5;0,0
12011339001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011342001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011345001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;13;13;12,6;12;0,5999999999999996
12011347001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;5;19;19;18,0;18;0,0
12011349001;2,1000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;8;18;18;17,1;17;0,10000000000000142
12011351001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;16;16;15,3;15;0,3000000000000007
12011354001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;9;18;18;17,1;17;0,10000000000000142
12011355001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;18;18;17,1;17;0,10000000000000142
12011357001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011358001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011360001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011362001;2,5;3;full_horizon_lead_time_percentile_n_plus_one;;2;14;14;13,5;13;0,5
12011367001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;11;11;10,8;10;0,8000000000000007
12011373001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;19;19;18,0;18;0,0
12011374001;2,9000000000000004;3;full_horizon_lead_time_percentile_n_plus_one;;7;10;10;9,9;9;0,9000000000000004
12011376001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
12011386001;1,5999999999999996;2;full_horizon_lead_time_percentile_n_plus_one;;1;13;13;12,6;12;0,5999999999999996
12011398001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;5;18;18;17,1;17;0,10000000000000142
12011400001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;18;19;19;18,0;18;0,0
12011402001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;20;20;18,900000000000002;18;0,9000000000000021
12011403001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;14;14;13,5;13;0,5
12011409001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;10;21;21;19,8;19;0,8000000000000007
12011417001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011433001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011439001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
12011451001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
12011466001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;9;9;9,0;9;0,0
12011473001;2,900000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;12;20;20;18,900000000000002;18;0,9000000000000021
12011477001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
12011479001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12011489001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;18;18;17,1;17;0,10000000000000142
12011999001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
12012012001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12012022001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;5;11;11;10,8;10;0,8000000000000007
12012045001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;3;2;2;2,7;2;0,0
12012072001;3,7000000000000064;4;full_horizon_lead_time_percentile_n_plus_one;;2;20;20;18,900000000000002;18;0,9000000000000021
12012098001;1,5999999999999996;2;full_horizon_lead_time_percentile_n_plus_one;;3;13;13;12,6;12;0,5999999999999996
12012118001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12012120001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
12012164001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;6;10;10;9,9;9;0,9000000000000004
12012165001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12012169001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12012170001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12012171001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12012196001;10,0;10;full_horizon_lead_time_percentile_n_plus_one;;4;19;19;18,0;18;0,0
12012928001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
12012969001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12012984001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12014004001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;15;15;14,4;14;0,40000000000000036
12014022001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12014032001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12014035001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;17;17;16,2;16;0,1999999999999993
